geoid,pct_bachelor_or_greater,pct_white,pct_black,pct_hispanic,pct_asian,pct_minority,median_household_income,median_home_value
06037101110,0.21932146345153383,0.556799336650083,0.014519452944482609,0.3370646766169154,0.08460279951929962,0.44320066334991703,0.1616880057876407,0.1823118770734904
06037101122,0.30779615535995614,0.7523549073230023,0.005149075264223844,0.12397447584320877,0.10600488532269711,0.24764509267699786,0.40020105321601024,0.25391984530668815
06037101210,0.1879898015301637,0.41703502210132615,0.03783616138307211,0.48775926555593335,0.016538396559112694,0.5829649778986739,0.11461295152850919,0.15487471871887565
06037101220,0.2244744493389729,0.5389386629910407,0.023357142239229044,0.259131633356306,0.15681809360253035,0.4610613370089594,0.12145633191446405,0.18100534572327065
06037101300,0.35154015254814397,0.7886621315192744,0.009990607121509693,0.10385487528344671,0.09989800175389305,0.21133786848072567,0.2886964348806299,0.22849273518318075
06037101400,0.31362624645138215,0.6203455828668776,0.009622718168404697,0.24312484789486494,0.0666697938010247,0.3796544171331225,0.20244965257331293,0.2578394393573474
06037102103,0.43154235081215864,0.7486486486486488,0.0,0.21081081081081082,0.038681865845820784,0.25135135135135134,0.2522376634083147,0.23698518895960907
06037102104,0.497191823592943,0.6929043378339558,0.01914757818594426,0.1393277793737432,0.15996482244575325,0.3070956621660442,0.26340915591298353,0.21266360536321072
06037102105,0.18229003835668012,0.22451081359423275,0.030831347573351032,0.6683831101956745,0.05930443435344643,0.7754891864057674,0.14602015579521171,0.17693499805527835
06037102107,0.32496591793839685,0.5503560528992879,0.01580210865040415,0.2568667344862665,0.18455692963101128,0.4496439471007121,0.21284721638036913,0.26497511057777834
06037103101,0.2857055902623188,0.629735525375268,0.0036337970038371704,0.26983559685489633,0.09750823268184586,0.370264474624732,0.2556908996079883,0.21155807883610167
06037103102,0.2640826507533571,0.5640287769784172,0.007895178179034776,0.25056526207605345,0.17099730264063376,0.43597122302158275,0.2610537207463365,0.17934705593260714
06037103200,0.2728346762047514,0.4607080488966503,0.04591284662970346,0.39879345927925075,0.09887414832916441,0.5392919511033498,0.20282399851944077,0.2161811897676485
06037103300,0.473488057923957,0.7600971758275129,0.0030875687873478295,0.15153355602793805,0.04448142929953057,0.23990282417248712,0.3088269932870098,0.3082916499581408
06037103400,0.29972527225419937,0.5968759387203364,0.04903655086340276,0.21778311805346953,0.08699316620994024,0.4031240612796636,0.21129094671669163,0.1957792002219093
06037104103,0.14444118326379282,0.05374471261507838,0.14138907136707335,0.7193331674545909,0.09904468169187595,0.9462552873849217,0.24780019179972074,0.17015108527529116
06037104105,0.18624028188685696,0.07484158246275047,0.062105837174789916,0.801335845178969,0.07525809899812683,0.9251584175372496,0.10742046200178341,0.11788983126650124
06037104108,0.15326007314350815,0.04331909701037217,0.1373937062347947,0.7854382753711613,0.05162081033262291,0.9566809029896278,0.13949223547621853,0.12120641084782831
06037104124,0.3434457235819493,0.30018587360594795,0.09580462273101992,0.5343866171003717,0.04884102339820686,0.699814126394052,0.29309184514696235,0.1646234526397461
06037104201,0.04209620472519257,0.001434720229555237,0.14378932509834222,0.871285099405616,0.0,0.9985652797704448,0.1555007823409661,0.15517622595354175
06037104203,0.056879491428084905,0.004763877381938691,0.054753824448041936,0.8827671913835957,0.05766751728807652,0.9952361226180613,0.15501287077073206,0.16422144299352465
06037104204,0.11952414397829245,0.11565836298932385,0.0713605026876517,0.7399169632265717,0.06167718544978376,0.8843416370106763,0.12244477345761058,0.13758830393135285
